,pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,vx0,vy0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name
8906,CU,77.9,1.7391,6.9447,-0.6727,-0.8338,-2.0689,-113.4192,-5.2924,21.5823,-39.253,77.185,2492.0,5.838,Curveball
8907,SL,87.0,-2.0955,6.6568,0.3559,0.3343,5.2146,-126.4471,2.6268,26.6443,-27.6222,85.889,2757.0,5.717,Slider
8908,SL,87.9,-2.0567,6.7632,0.3214,0.7125,4.5078,-127.5282,2.3624,29.4502,-23.1232,86.36,2642.0,5.751,Slider
8909,FF,95.0,-1.8875,6.9008,-0.9893,1.6686,4.4776,-137.7455,-13.3429,37.6896,-9.7762,92.844,2530.0,5.742,4-Seam Fastball
8910,FF,95.7,-1.8272,6.7971,-0.7906,1.535,7.8559,-138.595,-11.9828,36.0766,-10.6517,94.096,2533.0,5.992,4-Seam Fastball
8911,FF,95.9,-1.8857,6.8448,-0.6755,1.6839,4.2153,-138.9315,-9.5645,36.5746,-8.6489,93.868,2526.0,5.744,4-Seam Fastball
8912,CH,88.4,-2.0972,6.7249,-1.4588,0.9816,5.7617,-128.076,-17.0016,29.3371,-19.6556,87.029,1935.0,5.912,Changeup
8913,SL,87.8,-1.8314,6.8061,0.5476,0.3134,7.9571,-127.1957,4.1376,26.8388,-26.9564,86.526,2783.0,5.789,Slider
8914,CH,87.6,-2.0079,6.9085,-1.4278,0.9804,7.4081,-127.0799,-16.6874,26.0224,-20.2457,86.548,1957.0,5.788,Changeup
8915,CU,79.9,-1.8821,6.7585,0.6394,-1.213,1.6128,-115.9926,5.1352,22.958,-42.9948,77.468,2843.0,4.82,Curveball
8916,FF,95.7,-1.9013,6.8776,-0.5607,1.8468,7.0961,-138.7998,-8.8827,34.5791,-7.0669,94.57,2502.0,6.071,4-Seam Fastball
8917,FF,95.5,-1.8933,6.9811,-0.8396,1.6242,7.0519,-138.5016,-12.1314,34.1303,-10.8708,93.355,2564.0,5.444,4-Seam Fastball
8918,FF,94.4,-1.8683,6.8968,-0.641,1.9602,3.8794,-136.9018,-8.7717,32.1211,-5.887,92.967,2631.0,5.77,4-Seam Fastball
8919,SL,86.3,-1.985,6.7524,0.6455,0.1937,5.9681,-125.3415,5.3982,26.6194,-29.0667,85.312,2783.0,5.87,Slider
8920,FF,94.9,-2.2393,6.7779,-0.8113,1.7083,6.2123,-137.4653,-11.5723,37.0483,-9.3994,92.662,2495.0,5.708,4-Seam Fastball
8921,FF,93.7,-2.0641,6.851,-0.87,1.9368,8.6936,-135.4916,-12.7712,36.3471,-6.1047,91.927,2600.0,6.102,4-Seam Fastball
8922,CU,80.4,1.5797,6.9015,-0.4758,-1.3442,-1.3316,-116.9125,-3.9618,25.3722,-43.6796,79.328,2697.0,5.927,Curveball
8923,CU,82.9,1.5842,6.8687,-0.8228,-0.8342,-4.3088,-120.3918,-6.8598,26.6404,-38.6376,81.791,2630.0,5.971,Curveball
8924,FF,96.1,1.6202,6.8546,0.2431,1.7142,-6.4171,-139.584,4.7213,33.341,-7.5032,96.201,2377.0,6.587,4-Seam Fastball
8925,FF,95.7,1.6314,6.819,0.3357,1.5448,-6.8588,-139.0558,5.916,30.9649,-10.2574,96.062,2345.0,6.562,4-Seam Fastball
8926,FF,95.9,1.8211,6.8621,0.3877,1.4492,-3.7676,-139.3521,5.8618,30.4155,-11.6295,95.774,2352.0,6.23,4-Seam Fastball
8927,FF,95.6,1.7685,6.8056,0.6947,1.5266,-5.8606,-138.9421,10.2825,30.6605,-11.1405,95.554,2285.0,6.296,4-Seam Fastball
8928,CU,80.2,1.7204,6.8723,-0.6587,-0.5952,-4.3378,-116.565,-4.9234,24.3685,-36.607,78.958,2497.0,5.742,Curveball
8929,FF,96.4,1.6055,6.8467,0.2916,1.6804,-6.5331,-140.1049,5.4085,33.2135,-8.1441,96.653,2366.0,6.613,4-Seam Fastball
8930,CU,81.3,1.5171,6.8387,-0.4691,-1.1023,-4.0566,-118.0675,-3.437,25.2521,-41.0265,80.415,2503.0,6.074,Curveball
8931,CU,81.0,1.6541,6.8968,-0.7397,-1.3509,-1.6656,-117.7668,-6.3509,25.4192,-44.2596,79.941,2588.0,5.917,Curveball
8932,FF,95.0,1.6665,6.8298,0.6192,1.8049,-6.0697,-138.1707,9.3792,32.2136,-7.6772,95.274,2411.0,6.581,4-Seam Fastball
8933,CU,81.1,1.6515,6.8725,-0.7975,-0.9565,-2.7753,-117.8545,-6.6766,24.123,-40.2235,80.004,2494.0,5.782,Curveball
8934,FF,96.4,1.6377,6.9333,0.0105,1.7418,-4.7006,-139.9992,1.2373,32.7669,-7.4008,96.215,2314.0,6.376,4-Seam Fastball
8935,SI,95.2,-1.9954,5.6181,-1.5492,0.3563,7.8703,-138.1315,-20.9421,30.4555,-27.103,93.467,2266.0,5.404,Sinker
8936,CH,84.2,-2.4367,5.3761,-1.5757,-0.0056,5.092,-122.4029,-16.3573,23.3443,-32.2001,82.959,1699.0,5.443,Changeup
8937,CH,84.0,-2.4867,5.3104,-1.6245,0.4099,7.0769,-121.8113,-16.98,23.8599,-27.4604,82.234,1710.0,5.291,Changeup
8938,SI,94.1,-2.1406,5.4617,-1.7145,0.6817,6.9564,-136.7043,-22.3937,29.7305,-23.024,92.645,2344.0,5.484,Sinker
8939,SI,94.4,-2.307,5.5507,-1.6835,0.4669,8.3881,-137.0112,-22.4104,29.1336,-25.9702,92.932,2228.0,5.477,Sinker
8940,SI,94.4,-2.0908,5.5875,-1.6847,0.3351,7.6869,-136.9936,-22.1085,30.2489,-27.7337,92.381,2308.0,5.234,Sinker
8941,SI,94.5,-2.12,5.5852,-1.5644,0.4656,8.7728,-137.0953,-21.0195,28.3073,-25.533,93.04,2265.0,5.445,Sinker
8942,SI,93.5,-2.1397,5.5406,-1.7038,0.3652,5.9817,-135.8669,-21.7523,28.7371,-27.139,92.059,2157.0,5.425,Sinker
8943,CH,84.1,-2.1976,5.4674,-1.4289,-0.0492,4.3869,-122.1939,-14.5637,25.1081,-32.7553,82.042,1428.0,5.085,Changeup
8944,SI,95.1,-2.0507,5.6509,-1.6475,0.327,6.2121,-138.1009,-21.758,29.3886,-27.2905,93.501,2166.0,5.36,Sinker
8945,CH,85.2,-2.4383,5.3884,-1.6648,0.3016,8.2,-123.508,-18.0498,25.2639,-28.5833,83.223,1688.0,5.252,Changeup
8946,CH,86.3,-2.3769,5.4149,-1.3354,0.2878,9.1647,-125.2145,-15.4597,24.7376,-28.854,84.874,1753.0,5.476,Changeup
8947,CH,85.1,-2.4015,5.4851,-1.4189,0.4353,7.7214,-123.4475,-15.8298,26.4981,-27.2332,83.897,1835.0,5.849,Changeup
8948,CH,85.0,-2.4644,5.4038,-1.6072,0.0977,10.2277,-123.2013,-17.6026,22.7995,-30.6533,82.989,1753.0,5.02,Changeup
8949,SI,93.7,-2.1741,5.644,-1.7698,0.231,8.1897,-135.9336,-22.8338,28.4727,-28.4579,91.691,2237.0,5.15,Sinker
8950,FF,90.3,1.4427,6.2302,0.7002,1.3835,-4.1994,-131.4748,9.113,30.2371,-15.294,90.609,2280.0,6.639,4-Seam Fastball
8951,FT,89.5,1.8489,6.1172,0.8493,1.1473,-6.8555,-129.854,10.986,27.7246,-17.5129,88.927,2181.0,6.141,2-Seam Fastball
8952,CU,76.5,1.5192,6.349,-0.7752,-1.0483,-2.3072,-111.3383,-5.8403,22.9288,-40.6537,75.764,2619.0,6.079,Curveball
8953,FF,91.5,1.1903,6.371,0.6977,1.377,-4.7796,-132.953,9.4057,29.2986,-13.9851,91.93,2226.0,6.69,4-Seam Fastball
8954,CU,76.4,1.5774,6.3264,-0.946,-1.2065,-3.6161,-111.1119,-6.9885,23.0114,-41.5998,75.929,2771.0,6.334,Curveball
8955,FF,89.9,1.1219,6.3824,0.6371,1.357,-4.7054,-130.6616,8.2994,26.695,-14.9455,90.166,2206.0,6.45,4-Seam Fastball
8956,CU,76.2,2.68,6.0621,-1.1007,-0.937,-2.0092,-110.7362,-8.3137,21.6524,-39.4755,74.626,2451.0,5.414,Curveball
8957,CU,76.3,1.3296,6.4115,-0.9238,-1.2681,-2.6829,-110.857,-6.7365,24.1671,-42.1374,74.681,2658.0,5.683,Curveball
8958,CU,74.1,1.3703,6.3321,-1.0543,-1.2226,-1.4133,-107.7187,-7.7297,21.5422,-41.533,73.171,2541.0,5.99,Curveball
8959,CU,75.9,2.1518,5.905,-0.998,-0.9457,-5.6448,-110.1885,-6.8406,21.06,-39.0563,74.776,2487.0,5.761,Curveball
8960,FF,88.8,1.2222,6.5753,0.4988,1.4411,-4.051,-129.1383,6.3605,25.7632,-15.2538,88.619,2301.0,6.117,4-Seam Fastball
8961,SL,77.4,2.3509,6.0032,-1.5388,-0.4579,-4.0809,-112.5548,-11.9505,22.9275,-35.3299,76.502,2551.0,5.956,Slider
8962,CU,75.2,1.2348,6.4214,-1.0808,-1.1716,-1.2063,-109.4197,-8.2707,22.9225,-41.3547,74.546,2674.0,6.238,Curveball
8963,CU,76.5,1.343,6.357,-0.8513,-1.4035,-0.3566,-111.2539,-6.8068,23.0141,-43.2055,75.452,2668.0,5.904,Curveball
8964,CU,76.0,1.435,6.4777,-0.7641,-1.4193,-0.7143,-110.4327,-5.9006,22.2748,-43.9204,74.638,2584.0,5.664,Curveball
8965,FF,90.2,1.2507,6.3373,0.531,1.4374,-5.3553,-131.0649,7.3338,30.1474,-14.018,90.035,2220.0,6.469,4-Seam Fastball
8966,FF,88.6,1.4084,6.265,0.5332,1.3211,-3.6477,-128.9322,6.7273,25.6831,-16.0173,89.137,2168.0,6.526,4-Seam Fastball
8967,FF,89.7,1.2334,6.3263,-0.0637,1.6533,-5.3234,-130.1867,0.4326,28.5219,-10.8013,90.162,2216.0,6.814,4-Seam Fastball
8968,CU,74.9,1.7045,6.2924,-1.2145,-1.2333,-3.7957,-108.9614,-8.7885,21.879,-41.3909,74.453,2619.0,6.299,Curveball
8969,CH,84.5,-2.2279,5.3924,-1.5715,0.0296,8.1635,-122.5209,-17.0274,24.6598,-31.2706,83.055,1726.0,5.572,Changeup
8970,SL,88.2,-2.0377,5.5098,-0.19,0.4247,7.2598,-127.9577,-3.6149,28.3737,-26.5449,86.188,1992.0,5.339,Slider
8971,SI,94.8,-2.1285,5.4932,-1.5728,0.25,6.7567,-137.7244,-20.8603,29.6614,-29.0618,93.246,2151.0,5.392,Sinker
8972,FF,95.1,-1.9434,5.6405,-1.5582,0.8525,6.7225,-137.9644,-20.694,30.103,-20.5045,93.242,2311.0,5.317,4-Seam Fastball
8973,CH,84.4,-2.4359,5.4195,-1.7049,0.2945,6.6981,-122.5718,-17.7401,23.5046,-29.0493,82.451,1734.0,5.028,Changeup
8974,CH,85.7,-2.4128,5.428,-1.4927,0.592,7.2251,-124.3504,-16.3215,24.5179,-25.3225,83.848,1734.0,5.192,Changeup
8975,SI,95.2,-2.2095,5.5323,-1.7955,0.4817,7.9629,-138.0597,-23.8479,31.4249,-25.1698,92.967,2302.0,5.205,Sinker
8976,SI,95.3,-2.1877,5.7127,-1.5082,0.3476,9.705,-138.1559,-20.6989,30.0554,-27.3147,93.179,2298.0,5.191,Sinker
8977,SI,94.6,-2.1512,5.6622,-1.3839,0.1366,7.7524,-137.4376,-18.4534,27.417,-29.8586,92.794,2120.0,5.081,Sinker
8978,SI,94.4,-1.8773,6.1037,-0.3813,1.6028,5.8469,-137.1438,-6.116,32.6949,-11.7053,93.43,2687.0,5.983,Sinker
8979,CU,79.0,-1.9786,5.982,0.8577,-1.2617,1.1916,-114.8511,7.1447,22.0182,-43.4989,77.826,2953.0,5.587,Curveball
8980,FF,94.1,-1.933,6.0299,-0.8623,1.9515,5.7075,-136.7041,-11.8999,30.9999,-6.7998,93.113,2676.0,5.861,4-Seam Fastball
8981,CH,84.5,-2.0227,6.0137,-1.1476,0.9755,3.496,-123.062,-12.3141,21.992,-21.8969,84.8,1413.0,6.217,Changeup
8982,CH,86.8,-1.7448,5.9943,-1.1539,1.1979,1.2248,-126.4117,-12.5647,25.0672,-18.5419,86.802,1695.0,6.184,Changeup
8983,FF,94.1,-2.0496,6.1664,-0.406,1.8853,4.3166,-136.7857,-5.9928,30.0689,-7.2398,93.605,2663.0,6.048,4-Seam Fastball
8984,CH,86.3,-1.3822,5.9834,-0.9298,1.1952,2.9229,-125.6159,-10.4515,23.1573,-18.5754,86.761,1808.0,6.366,Changeup
8985,CH,86.1,-1.3598,5.9913,-0.9649,0.944,3.4656,-125.3919,-10.8654,24.857,-21.5687,86.278,1578.0,6.314,Changeup
8986,FF,94.8,-1.2979,6.1621,-0.3177,1.7912,2.8256,-137.895,-4.609,33.0696,-9.6269,93.368,2638.0,5.642,4-Seam Fastball
8987,FF,94.4,-1.3788,6.109,-0.4391,1.604,6.3431,-137.3575,-6.8719,28.5352,-11.0252,94.484,2547.0,6.203,4-Seam Fastball
8988,CU,80.1,-1.6767,6.0577,1.1286,-0.7414,1.9568,-116.5069,9.5797,22.319,-39.0937,78.831,2849.0,5.469,Curveball
8989,FF,94.3,-1.7683,6.0876,-0.6438,1.8198,5.5776,-136.9793,-9.1692,29.355,-8.3433,93.456,2630.0,5.822,4-Seam Fastball
8990,CU,81.4,-2.1874,5.9416,0.9001,-1.0139,4.1553,-118.2639,7.3424,23.8485,-40.9534,80.013,3063.0,5.549,Curveball
8991,FF,95.6,-1.6915,6.1756,-0.3713,1.7942,5.0918,-138.8045,-5.9349,33.4144,-7.9772,94.552,2644.0,5.972,4-Seam Fastball
8992,FF,94.5,-1.7757,6.115,-0.2979,1.8176,4.14,-137.4384,-4.6853,32.5748,-8.6209,93.615,2595.0,5.954,4-Seam Fastball
8993,CU,79.6,-2.1704,5.8416,0.6262,-1.2084,4.8534,-115.6409,4.4744,22.9569,-42.7596,78.209,3003.0,5.545,Curveball
8994,FF,94.7,-1.8546,6.0641,-0.6775,1.7563,6.4111,-137.7087,-9.9954,30.8383,-8.807,94.407,2625.0,6.175,4-Seam Fastball
8995,FF,94.2,-1.9535,6.1369,-0.4006,1.8164,6.0913,-136.9148,-6.3753,30.2233,-8.1446,94.128,2669.0,6.311,4-Seam Fastball
8996,CU,80.9,-1.9942,5.9615,0.8807,-1.2127,3.884,-117.4992,6.9959,25.1281,-42.8279,79.091,3037.0,5.425,Curveball
8997,CH,85.5,-1.8141,5.9482,-1.2008,0.9822,4.2764,-124.5304,-13.3353,22.617,-21.4591,85.93,1475.0,6.301,Changeup
8998,FF,94.3,-1.7915,6.0418,-0.6745,2.0762,6.7656,-136.5576,-9.8958,32.049,-3.9676,93.185,2661.0,6.048,4-Seam Fastball
8999,CH,85.0,-1.8165,5.9245,-1.1826,1.2383,6.5629,-123.5675,-13.4364,24.3807,-18.4412,85.122,1412.0,6.4,Changeup
9000,FF,94.3,-1.9211,6.0282,-0.5297,1.8853,6.5302,-136.9879,-8.0396,31.5111,-7.6073,93.273,2653.0,5.869,4-Seam Fastball
9001,FF,94.4,-1.7686,6.0678,-0.526,1.7624,6.7795,-136.8679,-8.1028,31.7589,-7.9526,93.559,2586.0,6.111,4-Seam Fastball
9002,FF,94.1,-2.026,6.0909,-0.2759,1.8289,4.0852,-136.7628,-4.3646,32.7711,-9.0675,92.999,2672.0,5.9,4-Seam Fastball
9003,CH,86.5,-2.439,4.5473,-1.3557,-0.2396,6.7466,-125.7293,-15.3441,24.4189,-34.5956,85.426,2255.0,5.564,Changeup
9004,SI,92.4,-2.4402,4.7007,-1.6155,-0.0858,3.2131,-134.3687,-19.667,31.2134,-33.3444,90.825,2212.0,5.531,Sinker
9005,SL,83.4,-2.4474,4.7365,0.7904,0.4497,2.4442,-121.4051,7.178,22.203,-28.1006,82.472,,5.5,Slider
9006,CH,85.8,-2.3869,4.5761,-1.1513,-0.248,9.0517,-124.65,-13.621,23.2772,-34.6801,85.514,2282.0,6.035,Changeup
9007,CH,85.0,-2.4227,4.5629,-1.1351,-0.0621,6.0677,-123.7211,-12.6647,22.6422,-32.8274,84.749,2266.0,5.926,Changeup
9008,SI,93.1,-2.3939,4.7232,-1.679,0.266,7.3013,-135.2347,-21.7382,29.9773,-28.9366,91.903,2218.0,5.706,Sinker
9009,SI,92.4,-2.3828,4.7579,-1.4872,0.3406,11.1564,-134.0947,-20.0482,28.1831,-28.303,91.63,2278.0,5.912,Sinker
9010,SL,84.9,-2.3925,4.9015,0.5778,0.3258,0.2824,-123.3495,5.5902,24.9143,-29.5776,82.964,,5.123,Slider
9011,SL,84.3,-2.3996,4.6648,0.6318,0.2545,6.2064,-122.5626,5.0327,22.6257,-29.9875,83.029,,5.345,Slider
9012,SL,84.8,-2.5094,4.802,0.1958,0.483,5.8112,-123.1537,0.7749,24.3354,-27.6008,83.185,2828.0,5.316,Slider
9013,SL,84.4,-2.5358,4.807,0.4544,0.1028,9.0745,-122.3231,2.5781,24.2315,-30.8602,82.351,2807.0,5.151,Slider
9014,SI,91.3,-2.3914,4.9034,-1.1895,0.8538,7.955,-132.5171,-15.2455,29.437,-22.6113,89.33,2230.0,5.303,Sinker
9015,SL,82.8,-2.5516,4.8637,0.2358,0.6319,6.3984,-120.2529,1.0025,22.672,-26.356,81.237,2947.0,5.273,Slider
9016,SL,86.4,-2.4013,5.6622,0.2344,0.4139,6.8938,-125.6683,1.3065,21.6553,-26.8804,86.679,2556.0,6.159,Slider
9017,SL,86.1,-2.2974,5.6708,0.1122,1.0359,8.7593,-125.034,-0.5172,24.1177,-20.7037,85.869,2570.0,6.156,Slider
9018,SL,85.8,-2.4115,5.6582,0.2375,0.8102,7.6153,-124.8551,1.0033,24.3204,-23.3937,85.963,2527.0,6.32,Slider
9019,FF,91.4,-2.3039,5.6146,-0.7863,1.6576,7.5056,-132.7826,-10.8831,28.9206,-11.6041,91.089,2336.0,6.231,4-Seam Fastball
9020,FF,92.8,-2.3487,5.5367,-0.9299,1.549,3.0474,-134.9461,-11.8609,28.7679,-12.5467,92.211,2464.0,5.929,4-Seam Fastball
9021,FF,92.6,-2.2858,5.6211,-0.84,1.5982,8.1183,-134.5083,-12.0482,28.8359,-10.9605,93.079,2395.0,6.644,4-Seam Fastball
9022,CU,79.9,-2.2825,5.7484,0.9032,-0.4601,2.7466,-116.2792,7.5399,22.3902,-36.1032,79.367,2688.0,5.974,Curveball
9023,SL,86.1,-2.2917,5.6714,0.2824,0.6874,7.8405,-125.1785,1.4688,23.6034,-24.5328,85.818,2544.0,6.009,Slider
9024,SL,87.2,-2.1995,5.7182,0.3319,0.6648,9.4137,-126.6891,1.7284,24.4659,-24.4689,86.829,2620.0,6.018,Slider
9025,SL,86.4,-2.2291,5.612,0.3689,0.5725,7.0845,-125.5959,2.582,23.1817,-25.2559,86.264,2562.0,6.061,Slider
9026,CU,79.4,-2.2403,5.8273,0.3949,-0.4708,4.8932,-115.4916,2.5908,21.12,-36.279,78.897,2576.0,5.92,Curveball
9027,FF,91.4,-2.1674,5.6657,-0.6449,1.5432,4.5456,-133.0355,-8.54,27.0083,-13.403,91.295,2284.0,6.091,4-Seam Fastball
9028,FF,92.7,-2.2192,5.6363,-0.4789,1.6454,6.8102,-134.8627,-7.3595,28.6258,-10.819,93.376,2323.0,6.647,4-Seam Fastball
9029,SL,86.4,-2.4529,5.8287,0.1734,0.7147,3.7069,-125.7415,1.1076,24.2039,-24.7343,86.085,2445.0,5.966,Slider
9030,SL,85.2,-2.2589,5.9058,0.344,0.6335,7.2157,-123.8808,2.1628,23.3613,-25.3713,85.018,2394.0,6.089,Slider
9031,FF,91.0,-2.4018,5.637,-0.4633,1.4215,10.0988,-131.7894,-7.5394,28.2805,-13.734,90.446,2146.0,6.237,4-Seam Fastball
9032,CU,78.0,-2.3241,5.8662,0.6426,-0.557,4.6124,-113.3118,4.5316,21.5502,-36.2997,77.018,2633.0,5.771,Curveball
9033,CH,87.4,-1.4269,5.6111,-1.1468,1.0025,2.2538,-127.4563,-13.184,24.0691,-21.013,88.652,2062.0,6.769,Changeup
9034,CH,85.4,-1.5154,5.5889,-0.6498,0.4159,3.0635,-124.4239,-7.3013,22.4336,-27.8413,85.623,1107.0,6.139,Changeup
9035,CH,84.9,-1.417,5.6376,-0.737,0.5227,2.0641,-123.7688,-7.9287,21.1689,-26.8089,85.192,1394.0,6.06,Changeup
9036,CH,87.0,-1.3433,5.6282,-0.797,0.5339,3.6413,-126.6854,-9.3109,24.3049,-25.3686,87.339,1557.0,6.33,Changeup
9037,FF,90.7,-1.2615,5.7831,-0.8545,1.2557,3.9516,-132.122,-10.9035,28.8417,-17.0652,91.065,2198.0,6.508,4-Seam Fastball
9038,SI,90.1,-1.4543,5.7109,-1.0783,1.0176,4.928,-131.1382,-13.4479,26.5344,-19.729,90.275,1884.0,6.288,Sinker
9039,CH,86.7,-1.49,5.6788,-0.7117,0.5402,4.9814,-126.2265,-8.4938,24.3458,-26.1808,86.414,1465.0,5.96,Changeup
9040,CH,85.1,-1.8091,5.5689,-0.931,0.5005,4.6255,-123.7423,-10.5082,26.3868,-25.9888,84.936,1494.0,6.379,Changeup
9041,SI,91.8,-1.4271,5.6491,-1.5513,0.7647,3.2244,-133.65,-19.4506,30.8436,-22.4201,92.248,2107.0,6.691,Sinker
9042,SI,91.5,-1.3242,5.6658,-1.1911,0.8742,6.0448,-133.1988,-15.5679,26.1521,-20.9562,92.346,2146.0,6.581,Sinker
9043,SI,91.2,-1.3484,5.6718,-1.1842,0.9565,5.0162,-132.7158,-15.1648,26.7855,-19.7667,91.866,2151.0,6.559,Sinker
9044,CH,84.5,-1.4983,5.6684,-0.5116,0.6422,5.7639,-122.7838,-6.2649,23.8761,-24.799,84.228,1400.0,6.15,Changeup
9045,CH,85.6,-1.4781,5.6049,-0.7395,0.4066,2.784,-124.7094,-8.2454,24.6603,-27.9258,85.685,1370.0,6.241,Changeup
9046,FF,92.2,-1.4617,5.5982,-0.714,1.4424,7.1111,-134.1872,-10.1644,27.8616,-13.9744,92.683,2179.0,6.477,4-Seam Fastball
9047,CH,85.6,-1.4592,5.6756,-0.9634,0.272,4.8491,-124.3562,-10.8159,22.3398,-28.0786,85.355,1559.0,5.99,Changeup
9048,CH,85.7,-1.2708,5.8144,-1.0154,0.482,3.1092,-124.7934,-11.1483,23.6608,-27.0567,85.659,1334.0,6.095,Changeup
9049,FF,91.6,-1.5015,5.726,-0.8133,1.364,3.6972,-133.4902,-10.5925,27.2804,-15.3448,92.414,2188.0,6.581,4-Seam Fastball
9050,CH,85.6,-1.4881,5.8227,-0.9284,0.2262,3.9071,-124.7089,-10.2937,20.9985,-29.6346,85.597,1492.0,5.861,Changeup
9051,FF,93.9,1.2292,6.2185,0.6284,1.7269,-4.8434,-136.3074,8.6535,33.5236,-11.0052,91.41,2455.0,5.192,4-Seam Fastball
9052,FF,93.9,1.3158,6.155,1.1356,1.6547,-4.9939,-136.1869,14.6635,33.3005,-11.2798,91.264,2508.0,5.139,4-Seam Fastball
9053,FT,94.4,1.3066,6.1077,1.4326,1.3582,-0.0516,-137.1411,17.4451,31.3933,-14.7822,92.58,2444.0,5.374,2-Seam Fastball
9054,CH,86.7,1.7686,5.8543,1.3358,1.2376,-6.2895,-125.8657,15.0523,26.1772,-18.3345,85.139,2084.0,5.464,Changeup
9055,CH,87.4,1.6379,5.8784,1.5319,1.306,-9.4907,-126.6716,18.0032,26.9215,-17.6023,85.744,2142.0,5.539,Changeup
9056,FT,94.8,1.3205,6.1455,1.31,1.5579,-7.4886,-137.4901,17.6844,32.2981,-11.9694,92.515,2405.0,5.247,2-Seam Fastball
9057,CU,76.1,1.2211,6.1612,-1.2316,-1.1245,-0.7012,-110.4586,-9.3874,21.4049,-41.5553,73.752,2572.0,4.872,Curveball
9058,CU,77.0,1.2535,6.1426,-1.0202,-1.2991,-4.9671,-111.6141,-7.0136,22.6635,-41.4678,74.356,2505.0,4.836,Curveball
9059,FT,94.2,1.2883,6.2137,1.348,1.3063,-6.3265,-136.6962,17.7084,30.5316,-15.1267,92.28,2474.0,5.326,2-Seam Fastball
9060,FF,94.7,1.353,6.211,0.9183,1.3219,-4.6585,-137.4651,12.2363,32.3358,-14.7453,92.415,2477.0,5.2,4-Seam Fastball
9061,CU,75.7,1.3603,6.2008,-0.9756,-1.4451,-1.4326,-109.8223,-7.1128,21.8916,-43.1102,73.016,2723.0,4.715,Curveball
9062,CU,75.2,2.8453,5.469,-0.8772,-1.221,-4.4197,-109.3244,-6.017,18.8791,-41.8493,73.795,2363.0,5.245,Curveball
9063,SI,88.3,2.5765,5.7847,0.6513,1.5601,-7.4939,-128.3442,8.6588,25.4722,-15.5768,88.147,2278.0,6.164,Sinker
9064,FF,88.5,2.4978,5.7178,0.3761,1.5788,-8.1865,-128.4623,6.0002,29.4087,-14.0871,87.949,2301.0,6.32,4-Seam Fastball
9065,FC,85.6,2.6262,5.5233,0.2177,1.3306,-5.5171,-124.5071,3.358,24.6524,-17.6125,85.701,2294.0,6.347,Cutter
9066,CH,80.5,3.0901,5.384,1.4926,0.6295,-10.8009,-116.6527,15.4786,22.8355,-26.2413,79.445,2151.0,5.88,Changeup
9067,SI,87.9,2.7003,5.6807,1.4392,1.0715,-7.6925,-127.7024,17.145,25.9189,-19.9467,87.393,2169.0,6.026,Sinker
9068,SI,87.7,2.5355,5.7413,0.656,1.5576,-8.8483,-127.312,8.8344,25.709,-14.9928,87.05,2169.0,5.973,Sinker
9069,FC,83.4,2.7072,5.6068,0.033,0.8308,-8.1183,-121.2804,1.7685,21.5711,-24.5011,83.27,2196.0,6.037,Cutter
9070,FC,84.4,2.5577,5.6498,0.2178,1.0737,-5.9936,-122.7745,3.3631,23.7011,-20.832,84.54,2251.0,6.343,Cutter
9071,CH,79.7,3.0098,5.5745,1.275,0.9496,-8.4626,-115.6866,12.8297,21.1192,-23.4269,79.007,2108.0,5.896,Changeup
9072,SI,91.7,-1.3656,5.711,-1.3938,0.971,6.8062,-133.3928,-18.2278,27.756,-19.5511,92.284,1985.0,6.584,Sinker
9073,SI,91.5,-1.3218,5.6464,-1.3668,0.9631,6.7489,-133.1827,-17.8289,26.2252,-19.9908,92.336,1929.0,6.588,Sinker
9074,FF,92.0,-1.3738,5.6603,-0.5826,1.4355,6.2429,-133.7933,-8.2855,26.959,-14.0091,92.28,2118.0,6.342,4-Seam Fastball
9075,FF,92.3,-1.2812,5.7485,-0.5429,1.4577,0.9142,-134.3931,-6.7415,28.6309,-14.495,92.242,2079.0,6.182,4-Seam Fastball
9076,FF,91.2,-1.5005,5.65,-0.6495,1.2209,3.6027,-132.9494,-8.614,25.8159,-16.3442,92.799,2042.0,6.932,4-Seam Fastball
9077,CH,85.6,-1.4181,5.7157,-0.9438,0.65,4.5467,-124.4967,-10.6367,23.0934,-24.5808,85.579,1334.0,6.134,Changeup
9078,CH,85.2,-1.5044,5.7248,-0.4389,0.4978,3.7508,-124.1029,-5.2197,22.908,-26.893,85.321,1313.0,6.139,Changeup
9079,CH,86.5,-1.3234,5.6711,-0.5782,0.1558,4.774,-125.9499,-7.0594,24.4529,-30.2634,86.509,1259.0,6.161,Changeup
9080,CH,85.9,-1.5311,5.6499,-1.0541,0.4341,7.3639,-124.9219,-12.3868,22.4391,-26.639,86.083,1466.0,6.198,Changeup
9081,SI,90.9,-1.2298,5.6413,-1.4217,0.8625,9.7941,-132.153,-19.1988,26.0219,-20.7234,92.668,2004.0,7.221,Sinker
9082,SI,89.8,-1.2436,5.8247,-1.2954,1.0988,6.3162,-130.8727,-16.6487,26.0678,-18.3244,91.638,2003.0,7.187,Sinker
9083,CU,78.1,-1.2155,5.8912,0.5072,-0.5878,2.4293,-113.8093,4.0075,20.3406,-37.583,78.623,2148.0,6.52,Curveball
